,Origin_Airport,Destination_Airport,Departure_Time,Arrival_Time,Airline,Duration,Date,Price
974,SGN,HAN,7:00 AM,9:10 AM,VietJet Air,2 hr 10 min,2024-06-18,"₫2,138,600"
975,SGN,HAN,8:45 AM,11:00 AM,VietJet Air,2 hr 15 min,2024-06-18,"₫2,138,600"
976,SGN,HAN,9:45 AM,11:55 AM,VietJet Air,2 hr 10 min,2024-06-18,"₫2,138,600"
977,SGN,HAN,10:10 AM,12:20 PM,VietJet Air,2 hr 10 min,2024-06-18,"₫2,138,600"
978,SGN,HAN,12:10 PM,2:20 PM,VietJet Air,2 hr 10 min,2024-06-18,"₫2,138,600"
979,SGN,HAN,12:30 PM,2:40 PM,VietJet Air,2 hr 10 min,2024-06-18,"₫2,138,600"
980,SGN,HAN,1:10 PM,3:20 PM,VietJet Air,2 hr 10 min,2024-06-18,"₫2,138,600"
981,SGN,HAN,1:20 PM,3:30 PM,VietJet Air,2 hr 10 min,2024-06-18,"₫2,138,600"
982,SGN,HAN,1:50 PM,4:00 PM,VietJet Air,2 hr 10 min,2024-06-18,"₫2,138,600"
983,SGN,HAN,2:40 PM,4:50 PM,VietJet Air,2 hr 10 min,2024-06-18,"₫2,138,600"
984,SGN,HAN,3:30 PM,5:40 PM,VietJet Air,2 hr 10 min,2024-06-18,"₫2,138,600"
985,SGN,HAN,4:35 PM,6:45 PM,VietJet Air,2 hr 10 min,2024-06-18,"₫2,138,600"
986,SGN,HAN,4:50 PM,6:55 PM,VietJet Air,2 hr 5 min,2024-06-18,"₫2,138,600"
987,SGN,HAN,7:40 PM,9:50 PM,VietJet Air,2 hr 10 min,2024-06-18,"₫2,138,600"
988,SGN,HAN,8:50 PM,11:00 PM,VietJet Air,2 hr 10 min,2024-06-18,"₫2,138,600"
989,SGN,HAN,5:45 AM,7:50 AM,Vietravel Airlines,2 hr 5 min,2024-06-19,"₫1,574,840"
990,SGN,HAN,5:25 AM,7:35 AM,Bamboo Airways,2 hr 10 min,2024-06-19,"₫1,739,000"
991,SGN,HAN,6:25 AM,8:30 AM,Vietnam Airlines,2 hr 5 min,2024-06-19,"₫1,929,000"
992,SGN,HAN,10:30 PM,12:50 AM+1,Vietnam Airlines,2 hr 20 min,2024-06-19,"₫1,724,000"
993,SGN,HAN,11:00 PM,1:20 AM+1,Vietnam Airlines,2 hr 20 min,2024-06-19,"₫1,724,000"
994,SGN,HAN,8:35 PM,10:45 PM,Bamboo Airways,2 hr 10 min,2024-06-19,"₫1,739,000"
995,SGN,HAN,11:15 PM,1:25 AM+1,Bamboo Airways,2 hr 10 min,2024-06-19,"₫1,739,000"
996,SGN,HAN,9:55 PM,12:05 AM+1,VietJet Air,2 hr 10 min,2024-06-19,"₫1,803,800"
997,SGN,HAN,10:15 PM,12:25 AM+1,VietJet Air,2 hr 10 min,2024-06-19,"₫1,803,800"
998,SGN,HAN,10:20 PM,12:10 AM+1,VietJet Air,1 hr 50 min,2024-06-19,"₫1,803,800"
999,SGN,HAN,10:50 PM,1:00 AM+1,VietJet Air,2 hr 10 min,2024-06-19,"₫1,803,800"
1000,SGN,HAN,5:00 AM,7:15 AM,Vietnam Airlines,2 hr 15 min,2024-06-19,"₫1,929,000"
1001,SGN,HAN,6:30 AM,8:35 AM,Vietnam Airlines,2 hr 5 min,2024-06-19,"₫1,929,000"
1002,SGN,HAN,8:45 PM,10:50 PM,Vietnam Airlines,2 hr 5 min,2024-06-19,"₫1,929,000"
1003,SGN,HAN,9:00 PM,11:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-19,"₫1,929,000"
1004,SGN,HAN,9:30 PM,11:45 PM,Vietnam Airlines,2 hr 15 min,2024-06-19,"₫1,929,000"
1005,SGN,HAN,10:00 PM,12:10 AM+1,Vietnam Airlines,2 hr 10 min,2024-06-19,"₫1,929,000"
1006,SGN,HAN,6:50 PM,9:10 PM,Vietravel Airlines,2 hr 20 min,2024-06-19,"₫1,931,240"
1007,SGN,HAN,7:45 AM,9:55 AM,Bamboo Airways,2 hr 10 min,2024-06-19,"₫1,933,000"
1008,SGN,HAN,4:55 AM,7:10 AM,VietJet Air,2 hr 15 min,2024-06-19,"₫1,976,600"
1009,SGN,HAN,5:25 AM,7:35 AM,VietJet Air,2 hr 10 min,2024-06-19,"₫1,976,600"
1010,SGN,HAN,6:00 AM,8:10 AM,VietJet Air,2 hr 10 min,2024-06-19,"₫1,976,600"
1011,SGN,HAN,1:35 PM,3:45 PM,Bamboo Airways,2 hr 10 min,2024-06-19,"₫2,117,000"
1012,SGN,HAN,3:15 PM,5:25 PM,Bamboo Airways,2 hr 10 min,2024-06-19,"₫2,117,000"
1013,SGN,HAN,6:00 AM,8:15 AM,Vietnam Airlines,2 hr 15 min,2024-06-19,"₫2,134,000"
1014,SGN,HAN,7:00 AM,9:15 AM,Vietnam Airlines,2 hr 15 min,2024-06-19,"₫2,134,000"
1015,SGN,HAN,8:00 AM,10:15 AM,Vietnam Airlines,2 hr 15 min,2024-06-19,"₫2,134,000"
1016,SGN,HAN,9:00 AM,11:20 AM,Vietnam Airlines,2 hr 20 min,2024-06-19,"₫2,134,000"
1017,SGN,HAN,9:30 AM,11:35 AM,Vietnam Airlines,2 hr 5 min,2024-06-19,"₫2,134,000"
1018,SGN,HAN,10:00 AM,12:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-19,"₫2,134,000"
1019,SGN,HAN,11:00 AM,1:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-19,"₫2,134,000"
1020,SGN,HAN,12:00 PM,2:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-19,"₫2,134,000"
1021,SGN,HAN,1:00 PM,3:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-19,"₫2,134,000"
1022,SGN,HAN,2:00 PM,4:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-19,"₫2,134,000"
1023,SGN,HAN,3:00 PM,5:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-19,"₫2,134,000"
1024,SGN,HAN,3:30 PM,5:45 PM,Vietnam Airlines,2 hr 15 min,2024-06-19,"₫2,134,000"
1025,SGN,HAN,4:00 PM,6:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-19,"₫2,134,000"
1026,SGN,HAN,4:40 PM,7:10 PM,Vietnam Airlines,2 hr 30 min,2024-06-19,"₫2,134,000"
1027,SGN,HAN,5:00 PM,7:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-19,"₫2,134,000"
1028,SGN,HAN,6:00 PM,8:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-19,"₫2,134,000"
1029,SGN,HAN,7:00 PM,9:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-19,"₫2,134,000"
1030,SGN,HAN,7:30 PM,9:40 PM,Vietnam Airlines,2 hr 10 min,2024-06-19,"₫2,134,000"
1031,SGN,HAN,8:00 PM,10:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-19,"₫2,134,000"
1032,SGN,HAN,7:00 AM,9:10 AM,VietJet Air,2 hr 10 min,2024-06-19,"₫2,138,600"
1033,SGN,HAN,8:45 AM,11:00 AM,VietJet Air,2 hr 15 min,2024-06-19,"₫2,138,600"
1034,SGN,HAN,9:30 AM,11:40 AM,VietJet Air,2 hr 10 min,2024-06-19,"₫2,138,600"
1035,SGN,HAN,9:45 AM,11:55 AM,VietJet Air,2 hr 10 min,2024-06-19,"₫2,138,600"
1036,SGN,HAN,10:10 AM,12:20 PM,VietJet Air,2 hr 10 min,2024-06-19,"₫2,138,600"
1037,SGN,HAN,10:30 AM,12:40 PM,VietJet Air,2 hr 10 min,2024-06-19,"₫2,138,600"
1038,SGN,HAN,12:10 PM,2:20 PM,VietJet Air,2 hr 10 min,2024-06-19,"₫2,138,600"
1039,SGN,HAN,12:30 PM,2:40 PM,VietJet Air,2 hr 10 min,2024-06-19,"₫2,138,600"
1040,SGN,HAN,1:20 PM,3:30 PM,VietJet Air,2 hr 10 min,2024-06-19,"₫2,138,600"
1041,SGN,HAN,1:50 PM,4:00 PM,VietJet Air,2 hr 10 min,2024-06-19,"₫2,138,600"
1042,SGN,HAN,2:40 PM,4:50 PM,VietJet Air,2 hr 10 min,2024-06-19,"₫2,138,600"
1043,SGN,HAN,3:30 PM,5:40 PM,VietJet Air,2 hr 10 min,2024-06-19,"₫2,138,600"
1044,SGN,HAN,4:35 PM,6:45 PM,VietJet Air,2 hr 10 min,2024-06-19,"₫2,138,600"
1045,SGN,HAN,4:50 PM,6:55 PM,VietJet Air,2 hr 5 min,2024-06-19,"₫2,138,600"
1046,SGN,HAN,6:00 PM,8:21 PM,VietJet Air,2 hr 21 min,2024-06-19,"₫2,138,600"
1047,SGN,HAN,7:40 PM,9:50 PM,VietJet Air,2 hr 10 min,2024-06-19,"₫2,138,600"
1048,SGN,HAN,8:50 PM,11:00 PM,VietJet Air,2 hr 10 min,2024-06-19,"₫2,138,600"
1049,SGN,HAN,10:00 PM,12:10 AM+1,Vietnam Airlines,2 hr 10 min,2024-06-20,"₫1,724,000"
1050,SGN,HAN,5:45 AM,7:50 AM,Vietravel Airlines,2 hr 5 min,2024-06-20,"₫1,726,040"
1051,SGN,HAN,5:25 AM,7:35 AM,Bamboo Airways,2 hr 10 min,2024-06-20,"₫1,739,000"
1052,SGN,HAN,10:30 PM,12:50 AM+1,Vietnam Airlines,2 hr 20 min,2024-06-20,"₫1,724,000"
1053,SGN,HAN,11:00 PM,1:20 AM+1,Vietnam Airlines,2 hr 20 min,2024-06-20,"₫1,724,000"
1054,SGN,HAN,9:55 PM,12:05 AM+1,Bamboo Airways,2 hr 10 min,2024-06-20,"₫1,739,000"
1055,SGN,HAN,10:15 PM,12:25 AM+1,VietJet Air,2 hr 10 min,2024-06-20,"₫1,803,800"
1056,SGN,HAN,10:20 PM,12:10 AM+1,VietJet Air,1 hr 50 min,2024-06-20,"₫1,803,800"
1057,SGN,HAN,11:00 PM,1:10 AM+1,VietJet Air,2 hr 10 min,2024-06-20,"₫1,803,800"
1058,SGN,HAN,5:00 AM,7:15 AM,Vietnam Airlines,2 hr 15 min,2024-06-20,"₫1,929,000"
1059,SGN,HAN,6:25 AM,8:30 AM,Vietnam Airlines,2 hr 5 min,2024-06-20,"₫1,929,000"
1060,SGN,HAN,8:45 PM,10:50 PM,Vietnam Airlines,2 hr 5 min,2024-06-20,"₫1,929,000"
1061,SGN,HAN,8:55 PM,11:15 PM,Vietnam Airlines,2 hr 20 min,2024-06-20,"₫1,929,000"
1062,SGN,HAN,9:30 PM,11:45 PM,Vietnam Airlines,2 hr 15 min,2024-06-20,"₫1,929,000"
1063,SGN,HAN,6:50 PM,9:10 PM,Vietravel Airlines,2 hr 20 min,2024-06-20,"₫1,931,240"
1064,SGN,HAN,7:45 AM,9:55 AM,Bamboo Airways,2 hr 10 min,2024-06-20,"₫1,933,000"
1065,SGN,HAN,8:35 PM,10:45 PM,Bamboo Airways,2 hr 10 min,2024-06-20,"₫1,933,000"
1066,SGN,HAN,4:55 AM,7:10 AM,VietJet Air,2 hr 15 min,2024-06-20,"₫1,976,600"
1067,SGN,HAN,5:25 AM,7:35 AM,VietJet Air,2 hr 10 min,2024-06-20,"₫1,976,600"
1068,SGN,HAN,6:00 AM,8:10 AM,VietJet Air,2 hr 10 min,2024-06-20,"₫1,976,600"
1069,SGN,HAN,1:35 PM,3:45 PM,Bamboo Airways,2 hr 10 min,2024-06-20,"₫2,117,000"
1070,SGN,HAN,3:15 PM,5:25 PM,Bamboo Airways,2 hr 10 min,2024-06-20,"₫2,117,000"
1071,SGN,HAN,6:00 AM,8:15 AM,Vietnam Airlines,2 hr 15 min,2024-06-20,"₫2,134,000"
1072,SGN,HAN,10:00 AM,12:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-20,"₫2,134,000"
1073,SGN,HAN,11:00 AM,1:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-20,"₫2,134,000"
1074,SGN,HAN,12:00 PM,2:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-20,"₫2,134,000"
1075,SGN,HAN,1:00 PM,3:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-20,"₫2,134,000"
1076,SGN,HAN,2:00 PM,4:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-20,"₫2,134,000"
1077,SGN,HAN,3:00 PM,5:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-20,"₫2,134,000"
1078,SGN,HAN,3:30 PM,5:45 PM,Vietnam Airlines,2 hr 15 min,2024-06-20,"₫2,134,000"
1079,SGN,HAN,4:00 PM,6:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-20,"₫2,134,000"
1080,SGN,HAN,4:40 PM,7:10 PM,Vietnam Airlines,2 hr 30 min,2024-06-20,"₫2,134,000"
1081,SGN,HAN,5:00 PM,7:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-20,"₫2,134,000"
1082,SGN,HAN,5:30 PM,7:35 PM,Vietnam Airlines,2 hr 5 min,2024-06-20,"₫2,134,000"
1083,SGN,HAN,6:00 PM,8:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-20,"₫2,134,000"
1084,SGN,HAN,7:00 PM,9:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-20,"₫2,134,000"
1085,SGN,HAN,7:35 PM,9:40 PM,Vietnam Airlines,2 hr 5 min,2024-06-20,"₫2,134,000"
1086,SGN,HAN,8:00 PM,10:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-20,"₫2,134,000"
1087,SGN,HAN,12:10 PM,2:20 PM,VietJet Air,2 hr 10 min,2024-06-20,"₫2,138,600"
1088,SGN,HAN,1:20 PM,3:30 PM,VietJet Air,2 hr 10 min,2024-06-20,"₫2,138,600"
1089,SGN,HAN,1:50 PM,4:00 PM,VietJet Air,2 hr 10 min,2024-06-20,"₫2,138,600"
1090,SGN,HAN,3:30 PM,5:40 PM,VietJet Air,2 hr 10 min,2024-06-20,"₫2,138,600"
1091,SGN,HAN,4:35 PM,6:45 PM,VietJet Air,2 hr 10 min,2024-06-20,"₫2,138,600"
1092,SGN,HAN,4:50 PM,6:55 PM,VietJet Air,2 hr 5 min,2024-06-20,"₫2,138,600"
1093,SGN,HAN,7:40 PM,9:50 PM,VietJet Air,2 hr 10 min,2024-06-20,"₫2,138,600"
1094,SGN,HAN,7:00 AM,9:10 AM,VietJet Air,2 hr 10 min,2024-06-20,"₫2,322,200"
1095,SGN,HAN,8:45 AM,11:00 AM,VietJet Air,2 hr 15 min,2024-06-20,"₫2,322,200"
1096,SGN,HAN,10:10 AM,12:20 PM,VietJet Air,2 hr 10 min,2024-06-20,"₫2,322,200"
1097,SGN,HAN,11:00 AM,1:10 PM,VietJet Air,2 hr 10 min,2024-06-20,"₫2,322,200"
1098,SGN,HAN,9:00 AM,11:20 AM,Vietnam Airlines,2 hr 20 min,2024-06-20,"₫2,340,000"
1099,SGN,HAN,8:00 AM,10:15 AM,Vietnam Airlines,2 hr 15 min,2024-06-20,"₫2,523,000"
1100,SGN,HAN,7:00 AM,9:15 AM,Vietnam Airlines,2 hr 15 min,2024-06-20,"₫2,955,000"
1101,SGN,HUI,7:10 PM,8:40 PM,Vietnam Airlines,1 hr 30 min,2024-06-13,"₫1,746,000"
1102,SGN,HUI,8:00 PM,9:30 PM,Vietnam Airlines,1 hr 30 min,2024-06-13,"₫1,746,000"
1103,SGN,HUI,5:40 AM,7:05 AM,Vietnam Airlines,1 hr 25 min,2024-06-13,"₫1,875,000"
1104,SGN,HUI,9:10 PM,10:35 PM,VietJet Air,1 hr 25 min,2024-06-13,"₫1,663,400"
1105,SGN,HUI,6:35 PM,8:00 PM,VietJet Air,1 hr 25 min,2024-06-13,"₫1,793,000"
1106,SGN,HUI,6:30 AM,7:55 AM,VietJet Air,1 hr 25 min,2024-06-13,"₫1,933,400"
1107,SGN,HUI,7:45 AM,9:10 AM,VietJet Air,1 hr 25 min,2024-06-13,"₫2,084,600"
1108,SGN,HUI,11:10 AM,12:35 PM,VietJet Air,1 hr 25 min,2024-06-13,"₫2,084,600"
1109,SGN,HUI,3:40 PM,5:05 PM,VietJet Air,1 hr 25 min,2024-06-13,"₫2,084,600"
1110,SGN,HUI,3:35 PM,5:05 PM,Vietnam Airlines,1 hr 30 min,2024-06-13,"₫2,178,000"
1111,SGN,HUI,11:25 AM,12:55 PM,Vietnam Airlines,1 hr 30 min,2024-06-13,"₫2,318,000"
1112,SGN,HUI,7:10 PM,8:40 PM,Vietnam Airlines,1 hr 30 min,2024-06-14,"₫1,875,000"
1113,SGN,HUI,8:00 PM,9:30 PM,Vietnam Airlines,1 hr 30 min,2024-06-14,"₫1,875,000"
1114,SGN,HUI,5:40 AM,7:05 AM,Vietnam Airlines,1 hr 25 min,2024-06-14,"₫2,026,000"
1115,SGN,HUI,9:10 PM,10:35 PM,VietJet Air,1 hr 25 min,2024-06-14,"₫2,084,600"
1116,SGN,HUI,6:30 AM,7:55 AM,VietJet Air,1 hr 25 min,2024-06-14,"₫2,138,600"
1117,SGN,HUI,7:45 AM,9:10 AM,VietJet Air,1 hr 25 min,2024-06-14,"₫2,138,600"
1118,SGN,HUI,11:10 AM,12:35 PM,VietJet Air,1 hr 25 min,2024-06-14,"₫2,138,600"
1119,SGN,HUI,3:40 PM,5:05 PM,VietJet Air,1 hr 25 min,2024-06-14,"₫2,138,600"
1120,SGN,HUI,6:35 PM,8:00 PM,VietJet Air,1 hr 25 min,2024-06-14,"₫2,138,600"
1121,SGN,HUI,3:35 PM,5:05 PM,Vietnam Airlines,1 hr 30 min,2024-06-14,"₫2,318,000"
1122,SGN,HUI,11:25 AM,12:55 PM,Vietnam Airlines,1 hr 30 min,2024-06-14,"₫2,499,000"
1123,SGN,HUI,8:00 PM,9:30 PM,Vietnam Airlines,1 hr 30 min,2024-06-15,"₫1,616,000"
1124,SGN,HUI,7:10 PM,8:40 PM,Vietnam Airlines,1 hr 30 min,2024-06-15,"₫1,746,000"
1125,SGN,HUI,5:40 AM,7:05 AM,Vietnam Airlines,1 hr 25 min,2024-06-15,"₫2,026,000"
1126,SGN,HUI,3:40 PM,5:05 PM,VietJet Air,1 hr 25 min,2024-06-15,"₫1,933,400"
1127,SGN,HUI,6:35 PM,8:00 PM,VietJet Air,1 hr 25 min,2024-06-15,"₫1,933,400"
1128,SGN,HUI,9:10 PM,10:35 PM,VietJet Air,1 hr 25 min,2024-06-15,"₫1,933,400"
1129,SGN,HUI,3:35 PM,5:05 PM,Vietnam Airlines,1 hr 30 min,2024-06-15,"₫2,026,000"
1130,SGN,HUI,11:10 AM,12:35 PM,VietJet Air,1 hr 25 min,2024-06-15,"₫2,084,600"
1131,SGN,HUI,11:25 AM,12:55 PM,Vietnam Airlines,1 hr 30 min,2024-06-15,"₫2,178,000"
1132,SGN,HUI,7:45 AM,9:10 AM,VietJet Air,1 hr 25 min,2024-06-15,"₫2,333,000"
1133,SGN,HUI,6:30 AM,7:55 AM,VietJet Air,1 hr 25 min,2024-06-16,"₫1,663,400"
1134,SGN,HUI,5:40 AM,7:05 AM,Vietnam Airlines,1 hr 25 min,2024-06-16,"₫1,746,000"
1135,SGN,HUI,11:25 AM,12:55 PM,Vietnam Airlines,1 hr 30 min,2024-06-16,"₫1,746,000"
1136,SGN,HUI,9:10 PM,10:35 PM,VietJet Air,1 hr 25 min,2024-06-16,"₫1,544,600"
1137,SGN,HUI,9:10 PM,10:35 PM,VietJet Air,1 hr 25 min,2024-06-17,"₫1,382,600"
1138,SGN,HUI,8:00 PM,9:30 PM,Vietnam Airlines,1 hr 30 min,2024-06-17,"₫1,486,000"
1139,SGN,HUI,5:40 AM,7:05 AM,Vietnam Airlines,1 hr 25 min,2024-06-17,"₫1,616,000"
1140,SGN,HUI,7:10 PM,8:40 PM,Vietnam Airlines,1 hr 30 min,2024-06-17,"₫1,616,000"
1141,SGN,HUI,6:30 AM,7:55 AM,VietJet Air,1 hr 25 min,2024-06-17,"₫1,663,400"
1142,SGN,HUI,7:45 AM,9:10 AM,VietJet Air,1 hr 25 min,2024-06-17,"₫1,663,400"
1143,SGN,HUI,3:40 PM,5:05 PM,VietJet Air,1 hr 25 min,2024-06-17,"₫1,663,400"
1144,SGN,HUI,3:35 PM,5:05 PM,Vietnam Airlines,1 hr 30 min,2024-06-17,"₫1,746,000"
1145,SGN,HUI,11:25 AM,12:55 PM,Vietnam Airlines,1 hr 30 min,2024-06-17,"₫1,875,000"
1146,SGN,HUI,11:10 AM,12:35 PM,VietJet Air,1 hr 25 min,2024-06-17,"₫1,933,400"
1147,SGN,HUI,6:35 PM,8:00 PM,VietJet Air,1 hr 25 min,2024-06-17,"₫1,933,400"
1148,SGN,HUI,7:10 PM,8:40 PM,Vietnam Airlines,1 hr 30 min,2024-06-18,"₫1,486,000"
1149,SGN,HUI,8:00 PM,9:30 PM,Vietnam Airlines,1 hr 30 min,2024-06-18,"₫1,486,000"
1150,SGN,HUI,5:40 AM,7:05 AM,Vietnam Airlines,1 hr 25 min,2024-06-18,"₫1,616,000"
1151,SGN,HUI,9:10 PM,10:35 PM,VietJet Air,1 hr 25 min,2024-06-18,"₫1,382,600"
1152,SGN,HUI,7:45 AM,9:10 AM,VietJet Air,1 hr 25 min,2024-06-18,"₫1,663,400"
1153,SGN,HUI,3:40 PM,5:05 PM,VietJet Air,1 hr 25 min,2024-06-18,"₫1,663,400"
1154,SGN,HUI,11:25 AM,12:55 PM,Vietnam Airlines,1 hr 30 min,2024-06-18,"₫1,746,000"
1155,SGN,HUI,3:35 PM,5:05 PM,Vietnam Airlines,1 hr 30 min,2024-06-18,"₫1,746,000"
1156,SGN,HUI,11:10 AM,12:35 PM,VietJet Air,1 hr 25 min,2024-06-18,"₫1,793,000"
1157,SGN,HUI,6:35 PM,8:00 PM,VietJet Air,1 hr 25 min,2024-06-18,"₫1,793,000"
1158,SGN,HUI,6:30 AM,7:55 AM,VietJet Air,1 hr 25 min,2024-06-18,"₫1,933,400"
1159,SGN,HUI,9:10 PM,10:35 PM,VietJet Air,1 hr 25 min,2024-06-19,"₫1,382,600"
1160,SGN,HUI,8:00 PM,9:30 PM,Vietnam Airlines,1 hr 30 min,2024-06-19,"₫1,486,000"
1161,SGN,HUI,5:40 AM,7:05 AM,Vietnam Airlines,1 hr 25 min,2024-06-19,"₫1,746,000"
1162,SGN,HUI,7:10 PM,8:40 PM,Vietnam Airlines,1 hr 30 min,2024-06-19,"₫1,616,000"
1163,SGN,HUI,3:40 PM,5:05 PM,VietJet Air,1 hr 25 min,2024-06-19,"₫1,663,400"
1164,SGN,HUI,3:35 PM,5:05 PM,Vietnam Airlines,1 hr 30 min,2024-06-19,"₫1,746,000"
1165,SGN,HUI,6:30 AM,7:55 AM,VietJet Air,1 hr 25 min,2024-06-19,"₫1,793,000"
1166,SGN,HUI,7:10 PM,8:40 PM,Vietnam Airlines,1 hr 30 min,2024-06-20,"₫1,616,000"
1167,SGN,HUI,8:00 PM,9:30 PM,Vietnam Airlines,1 hr 30 min,2024-06-20,"₫1,616,000"
1168,SGN,HUI,3:40 PM,5:05 PM,VietJet Air,1 hr 25 min,2024-06-20,"₫1,663,400"
1169,SGN,HUI,6:35 PM,8:00 PM,VietJet Air,1 hr 25 min,2024-06-20,"₫1,663,400"
1170,SGN,HUI,9:10 PM,10:35 PM,VietJet Air,1 hr 25 min,2024-06-20,"₫1,663,400"
1171,SGN,HUI,11:10 AM,12:35 PM,VietJet Air,1 hr 25 min,2024-06-20,"₫1,793,000"
1172,SGN,HUI,5:40 AM,7:05 AM,Vietnam Airlines,1 hr 25 min,2024-06-20,"₫2,026,000"
1173,SGN,HUI,3:35 PM,5:05 PM,Vietnam Airlines,1 hr 30 min,2024-06-20,"₫2,026,000"
1174,SGN,HUI,11:25 AM,12:55 PM,Vietnam Airlines,1 hr 30 min,2024-06-20,"₫2,178,000"
1175,SGN,HUI,7:45 AM,9:10 AM,VietJet Air,1 hr 25 min,2024-06-20,"₫2,214,200"
1176,SGN,CXR,5:30 AM,6:30 AM,VietJet Air,1 hr,2024-06-13,"₫1,134,200"
1177,SGN,CXR,9:35 AM,10:45 AM,Bamboo Airways,1 hr 10 min,2024-06-13,"₫1,275,000"
1178,SGN,CXR,5:40 AM,6:50 AM,Vietnam Airlines,1 hr 10 min,2024-06-13,"₫1,314,000"
1179,SGN,CXR,8:05 PM,9:20 PM,Vietnam Airlines,1 hr 15 min,2024-06-13,"₫1,206,000"
1180,SGN,CXR,2:10 PM,3:25 PM,Vietnam Airlines,1 hr 15 min,2024-06-13,"₫1,422,000"
1181,SGN,CXR,6:40 AM,8:00 AM,Vietnam Airlines,1 hr 20 min,2024-06-13,"₫1,519,000"
1182,SGN,CXR,1:30 PM,2:45 PM,Vietnam Airlines,1 hr 15 min,2024-06-13,"₫1,519,000"
1183,SGN,CXR,6:30 PM,7:45 PM,Vietnam Airlines,1 hr 15 min,2024-06-13,"₫1,519,000"
1184,SGN,CXR,11:55 PM,1:15 AM+1,Vietnam Airlines,1 hr 20 min,2024-06-14,"₫1,098,000"
1185,SGN,CXR,9:35 AM,10:45 AM,Bamboo Airways,1 hr 10 min,2024-06-14,"₫1,534,000"
1186,SGN,CXR,2:25 PM,3:25 PM,VietJet Air,1 hr,2024-06-14,"₫1,652,600"
1187,SGN,CXR,7:25 PM,8:40 PM,Vietnam Airlines,1 hr 15 min,2024-06-14,"₫1,616,000"
1188,SGN,CXR,8:05 PM,9:20 PM,Vietnam Airlines,1 hr 15 min,2024-06-14,"₫1,616,000"
1189,SGN,CXR,11:55 AM,1:05 PM,VietJet Air,1 hr 10 min,2024-06-14,"₫1,695,800"
1190,SGN,CXR,6:30 PM,7:45 PM,Vietnam Airlines,1 hr 15 min,2024-06-14,"₫1,789,000"
1191,SGN,CXR,6:40 AM,8:00 AM,Vietnam Airlines,1 hr 20 min,2024-06-14,"₫1,843,000"
1192,SGN,CXR,12:15 PM,1:30 PM,Vietnam Airlines,1 hr 15 min,2024-06-14,"₫1,905,000"
1193,SGN,CXR,2:10 PM,3:25 PM,Vietnam Airlines,1 hr 15 min,2024-06-14,"₫1,905,000"
1194,SGN,CXR,8:05 PM,9:20 PM,Vietnam Airlines,1 hr 15 min,2024-06-15,"₫1,314,000"
1195,SGN,CXR,9:35 AM,10:45 AM,Bamboo Airways,1 hr 10 min,2024-06-15,"₫1,361,000"
1196,SGN,CXR,6:30 PM,7:45 PM,Vietnam Airlines,1 hr 15 min,2024-06-15,"₫1,422,000"
1197,SGN,CXR,2:10 PM,3:25 PM,Vietnam Airlines,1 hr 15 min,2024-06-15,"₫1,519,000"
1198,SGN,CXR,11:55 AM,1:05 PM,VietJet Air,1 hr 10 min,2024-06-15,"₫1,652,600"
1199,SGN,CXR,12:15 PM,1:30 PM,Vietnam Airlines,1 hr 15 min,2024-06-15,"₫1,702,000"
1200,SGN,CXR,6:40 AM,8:00 AM,Vietnam Airlines,1 hr 20 min,2024-06-15,"₫1,789,000"
1201,SGN,CXR,6:40 AM,7:50 AM,VietJet Air,1 hr 10 min,2024-06-16,"₫896,600"
1202,SGN,CXR,2:25 PM,3:25 PM,VietJet Air,1 hr,2024-06-16,"₫961,400"
1203,SGN,CXR,8:05 PM,9:20 PM,Vietnam Airlines,1 hr 15 min,2024-06-16,"₫1,098,000"
1204,SGN,CXR,9:35 AM,10:45 AM,Bamboo Airways,1 hr 10 min,2024-06-16,"₫1,102,000"
1205,SGN,CXR,5:40 AM,6:50 AM,Vietnam Airlines,1 hr 10 min,2024-06-16,"₫1,206,000"
1206,SGN,CXR,11:55 AM,1:05 PM,VietJet Air,1 hr 10 min,2024-06-16,"₫1,220,600"
1207,SGN,CXR,6:30 PM,7:45 PM,Vietnam Airlines,1 hr 15 min,2024-06-16,"₫1,314,000"
